player_id,name,round,score,date,handicap,avg_temp,precipitation,wind_speed,day_of_week,day_of_week_int
330,Fred Funk,2,78,2018-03-17,7.0,36.68,0.0,13.42,Saturday,5
302,Chris DiMarco,21,79,2021-09-15,4.3,50.9,2.8,9.63,Wednesday,2
336,Todd Hamilton,9,76,2021-07-13,4.0,68.54,0.0,8.95,Tuesday,1
326,Jeff Sluman,19,75,2022-08-20,5.5,57.56,0.0,8.7,Saturday,5
280,David Toms,16,80,2021-11-03,5.2,76.64,0.0,10.5,Wednesday,2
344,Chris Riley,4,81,2018-11-12,5.1,81.32,0.5,10.94,Monday,0
271,Scott Verplank,17,77,2020-01-19,5.2,58.28,0.0,12.3,Sunday,6
305,Niclas Fasth,9,74,2022-07-03,4.6,73.4,0.0,7.58,Sunday,6
124,Jim Furyk,13,77,2018-04-01,4.2,43.16,0.0,16.09,Sunday,6
351,Jay Haas,8,80,2021-03-07,4.7,75.74,0.3,9.82,Sunday,6
359,Ignacio Garrido,1,81,2017-05-20,8.0,64.94,0.0,12.3,Saturday,5
295,Bradley Dredge,6,77,2022-01-16,6.4,84.02,0.0,9.2,Sunday,6
314,Bernhard Langer,20,73,2020-06-07,3.0,56.48,0.0,9.38,Sunday,6
301,Mark Calcavecchia,6,78,2018-11-25,4.7,73.58,6.4,7.15,Sunday,6
360,Lee Janzen,13,74,2019-07-31,6.2,51.44,0.0,8.26,Wednesday,2
259,Justin Leonard,27,74,2020-10-30,3.8,60.62,7.9,7.39,Friday,4
346,Eduardo Romero,13,81,2019-09-24,4.6,47.84,0.3,10.07,Tuesday,1
243,Anders Hansen,20,76,2022-04-15,5.5,54.68,0.0,14.54,Friday,4
45,Sergio Garcia,42,75,2020-01-25,4.0,38.48,1.5,9.82,Saturday,5
247,Retief Goosen,26,72,2019-05-06,4.1,61.52,0.0,7.58,Monday,0
348,Phillip Price,16,73,2021-12-19,5.6,53.78,0.0,12.3,Sunday,6
289,Stuart Appleby,25,72,2020-04-04,4.4,50.54,0.0,8.95,Saturday,5
274,Chad Campbell,12,75,2020-09-18,5.7,55.76,0.0,18.77,Friday,4
201,Ernie Els,2,76,2017-06-18,2.7,70.52,0.0,6.96,Sunday,6
249,Vijay Singh,34,72,2020-01-25,3.9,58.28,0.0,9.63,Saturday,5
191,Padraig Harrington,54,74,2022-10-08,4.1,50.36,0.0,10.5,Saturday,5
337,Nick Price,38,77,2021-08-22,4.6,59.18,16.0,11.43,Sunday,6
264,Mike Weir,22,73,2020-11-21,4.5,73.4,4.1,7.39,Saturday,5
17,Stewart Cink,12,75,2018-03-04,4.0,82.58,1.5,10.5,Sunday,6
313,Shingo Katayama,8,74,2021-04-04,5.5,50.54,0.0,6.28,Sunday,6
361,Scott McCarron,7,71,2020-07-12,4.7,76.28,0.0,10.07,Sunday,6
343,Duffy Waldorf,20,75,2021-04-24,4.6,65.48,0.0,10.31,Saturday,5
354,Bob Estes,29,78,2022-05-16,4.1,60.62,0.5,5.84,Monday,0
96,Tiger Woods,22,73,2019-05-11,3.7,43.16,0.0,8.26,Saturday,5
238,Robert Allenby,34,71,2020-05-27,4.5,57.38,0.0,6.46,Wednesday,2
362,Rich Beem,3,76,2021-01-30,5.7,65.66,1.8,8.95,Saturday,5
307,Tom Lehman,8,77,2018-03-24,3.0,69.98,0.8,6.28,Saturday,5
50,Ian Poulter,33,75,2020-11-07,3.5,70.16,0.0,6.96,Saturday,5
315,Fred Couples,30,70,2022-05-21,3.9,73.04,0.8,8.08,Saturday,5
340,Brad Faxon,8,82,2018-02-25,4.7,49.28,0.8,14.79,Sunday,6
290,Trevor Immelman,11,79,2020-07-31,5.2,50.36,18.3,9.2,Friday,4
107,Rory Sabbatini,13,76,2019-10-05,5.6,67.82,0.0,8.7,Saturday,5
309,Michael Campbell,20,80,2020-12-28,4.1,53.42,0.0,19.26,Monday,0
5,Phil Mickelson,24,74,2019-01-17,3.8,66.74,0.0,14.11,Thursday,3
321,Peter Lonard,10,72,2020-08-21,4.2,50.54,0.0,9.63,Friday,4
239,Darren Clarke,25,75,2020-05-14,3.9,52.16,3.6,5.84,Thursday,3
334,Craig Parry,15,75,2020-01-01,4.9,55.58,0.3,11.18,Wednesday,2
363,Alastair Forsyth,3,79,2018-03-11,6.4,52.52,36.3,15.66,Sunday,6
350,Stephen Leaney,4,73,2018-01-26,7.2,64.04,0.0,6.96,Friday,4
364,Len Mattiace,5,72,2022-01-01,5.8,78.62,0.0,7.39,Saturday,5
365,Nick Faldo,11,81,2020-06-23,3.3,38.66,0.0,19.7,Tuesday,1
258,Kenny Perry,3,72,2018-02-03,4.2,67.28,0.0,4.23,Saturday,5
256,Jerry Kelly,24,85,2022-05-14,5.7,62.24,0.3,8.26,Saturday,5
201,Ernie Els,5,68,2017-09-17,2.7,65.66,0.0,6.71,Sunday,6
300,Colin Montgomerie,20,70,2020-09-13,5.1,84.02,0.0,9.2,Sunday,6
280,David Toms,20,67,2022-10-14,5.2,69.8,0.0,11.18,Friday,4
366,Billy Andrade,9,75,2021-05-02,5.9,57.56,0.0,8.95,Sunday,6
288,Kevin Sutherland,9,74,2021-09-22,4.3,74.12,0.0,11.87,Wednesday,2
318,John Daly,18,71,2022-04-17,4.5,57.02,0.0,8.51,Sunday,6
367,Dudley Hart,18,71,2022-10-23,6.8,50.36,0.0,9.82,Sunday,6
368,John Cook,3,72,2020-01-25,6.4,63.14,0.0,9.63,Saturday,5
369,Dean Wilson,1,71,2018-02-11,7.0,81.32,0.0,10.5,Sunday,6
348,Phillip Price,4,75,2019-04-30,5.6,50.18,0.0,9.2,Tuesday,1
370,Hal Sutton,6,74,2022-01-18,5.8,58.82,0.0,6.28,Tuesday,1
371,Ricardo Gonzalez,1,76,2020-05-03,6.1,80.06,0.0,12.99,Sunday,6
323,Greg Owen,4,81,2019-10-20,5.5,63.86,19.3,17.9,Sunday,6
249,Vijay Singh,50,71,2021-10-03,3.9,73.22,1.0,9.38,Sunday,6
372,Scott Laycock,2,77,2022-06-12,5.7,44.96,0.0,15.22,Sunday,6
238,Robert Allenby,55,72,2022-07-09,4.5,64.4,0.8,8.95,Saturday,5
124,Jim Furyk,45,72,2020-09-20,4.2,72.68,4.1,10.31,Sunday,6
307,Tom Lehman,5,68,2017-09-23,3.0,64.94,0.0,8.95,Saturday,5
226,Tim Clark,15,73,2021-02-19,5.5,75.92,0.3,16.78,Friday,4
373,Taichi Teshima,1,72,2020-11-17,5.2,65.3,0.0,10.31,Tuesday,1
319,Paul McGinley,6,74,2018-12-03,4.4,74.84,0.0,11.43,Monday,0
374,Billy Mayfair,4,74,2019-03-08,5.1,75.74,4.3,14.29,Friday,4
309,Michael Campbell,7,72,2018-07-14,4.1,64.58,0.0,8.08,Saturday,5
10,Matt Kuchar,20,71,2019-10-26,4.0,80.24,0.0,9.82,Saturday,5
74,Lee Westwood,59,72,2021-07-08,3.9,73.22,0.0,11.43,Thursday,3
346,Eduardo Romero,22,71,2022-04-23,4.6,76.82,0.0,12.55,Saturday,5
340,Brad Faxon,28,69,2021-09-14,4.7,57.92,0.0,4.72,Tuesday,1
69,Adam Scott,9,76,2018-04-12,4.0,73.76,0.0,8.51,Thursday,3
321,Peter Lonard,6,75,2019-08-25,4.2,36.68,0.0,11.62,Sunday,6
337,Nick Price,13,67,2018-08-06,4.6,68.54,0.0,8.51,Monday,0
259,Justin Leonard,33,70,2021-08-31,3.8,51.62,0.0,8.08,Tuesday,1
361,Scott McCarron,5,73,2019-06-01,4.7,77.0,0.3,12.74,Saturday,5
343,Duffy Waldorf,4,66,2018-02-01,4.6,70.52,0.0,8.26,Thursday,3
354,Bob Estes,20,68,2021-06-27,4.1,51.44,0.0,8.08,Sunday,6
289,Stuart Appleby,23,72,2019-11-30,4.4,65.48,0.0,10.31,Saturday,5
375,Toshimitsu Izawa,3,76,2020-11-15,3.2,79.16,0.0,10.94,Sunday,6
66,Justin Rose,10,71,2018-08-02,3.8,69.98,11.2,6.46,Thursday,3
358,David Duval,2,77,2017-07-20,3.7,61.16,10.7,10.07,Thursday,3
344,Chris Riley,8,73,2020-06-06,5.1,75.02,3.3,16.34,Saturday,5
96,Tiger Woods,54,73,2021-07-11,3.7,71.06,21.6,12.05,Sunday,6
376,Pierre Fulke,2,70,2017-08-19,4.2,58.1,0.0,7.39,Saturday,5
305,Niclas Fasth,10,77,2022-07-25,4.6,49.28,0.8,14.79,Monday,0
377,Loren Roberts,8,73,2018-07-29,3.9,87.08,0.0,13.17,Sunday,6
378,Jesper Parnevik,29,73,2022-07-02,3.5,75.56,3.8,10.94,Saturday,5
256,Jerry Kelly,20,75,2021-06-06,5.7,48.38,0.0,12.74,Sunday,6
314,Bernhard Langer,27,69,2021-04-18,3.0,60.26,0.0,8.7,Sunday,6
271,Scott Verplank,25,70,2020-12-04,5.2,75.74,0.0,9.63,Friday,4
379,Ian Woosnam,22,71,2021-12-11,4.8,63.14,0.0,12.3,Saturday,5
239,Darren Clarke,9,72,2018-05-12,3.9,51.08,4.1,9.38,Saturday,5
229,Carl Pettersson,5,71,2018-06-28,3.9,48.38,0.0,10.94,Thursday,3
380,Rocco Mediate,15,74,2021-07-08,4.2,66.92,0.5,22.8,Thursday,3
320,Jeff Maggert,8,69,2018-11-17,4.3,62.06,0.0,6.46,Saturday,5
335,Shigeki Maruyama,9,73,2018-06-09,4.6,45.32,3.8,11.62,Saturday,5
191,Padraig Harrington,46,66,2021-09-12,4.1,60.08,0.0,8.26,Sunday,6
313,Shingo Katayama,5,78,2019-07-16,5.5,38.48,0.0,21.69,Tuesday,1
381,Craig Perks,3,70,2019-05-11,4.3,67.82,0.0,3.11,Saturday,5
342,Bob Tway,6,68,2017-08-27,6.3,58.28,0.0,9.63,Sunday,6
382,Barry Lane,8,74,2019-10-07,3.3,77.18,0.0,7.15,Monday,0
17,Stewart Cink,48,74,2022-08-24,4.0,55.94,0.5,21.25,Wednesday,2
164,Steve Stricker,40,71,2021-01-28,5.0,70.52,29.5,8.26,Thursday,3
225,Paul Lawrie,4,68,2017-07-23,5.6,66.2,0.0,8.95,Sunday,6
365,Nick Faldo,8,73,2019-06-29,3.3,56.48,0.0,10.75,Saturday,5
299,Joe Durant,6,70,2019-09-07,5.1,55.58,0.0,6.71,Saturday,5
5,Phil Mickelson,6,73,2017-10-28,3.8,41.72,0.3,13.67,Saturday,5
302,Chris DiMarco,4,71,2017-11-16,4.3,56.48,0.0,9.38,Thursday,3
237,Toru Taniguchi,6,71,2019-01-22,6.6,75.02,0.0,9.2,Tuesday,1
275,Stephen Ames,14,66,2020-10-14,5.2,78.62,0.0,9.82,Wednesday,2
264,Mike Weir,9,73,2019-06-03,4.5,67.64,0.0,7.39,Monday,0
364,Len Mattiace,3,73,2020-11-09,5.8,75.2,0.8,15.91,Monday,0
383,Chris Smith,1,76,2017-07-14,5.2,67.46,0.0,10.07,Friday,4
243,Anders Hansen,23,79,2022-08-25,5.5,42.26,40.6,19.7,Thursday,3
257,Soren Hansen,3,66,2018-03-04,4.5,72.5,0.0,7.83,Sunday,6
45,Sergio Garcia,7,69,2017-10-08,4.0,66.02,0.0,9.63,Sunday,6
384,Scott Hoch,4,79,2019-09-05,4.4,76.82,68.1,11.43,Thursday,3
247,Retief Goosen,15,75,2018-03-18,4.1,41.9,1.3,10.5,Sunday,6
385,Peter O'Malley,2,77,2018-02-23,4.7,50.54,29.5,12.74,Friday,4
301,Mark Calcavecchia,32,73,2022-04-09,4.7,60.98,0.0,12.05,Saturday,5
360,Lee Janzen,21,72,2022-02-05,6.2,47.48,0.0,10.07,Saturday,5
358,David Duval,10,77,2019-02-03,3.7,47.48,29.7,24.61,Sunday,6
289,Stuart Appleby,39,70,2022-04-03,4.4,73.76,24.4,8.51,Sunday,6
386,Hidemichi Tanaka,3,77,2020-04-30,6.2,74.12,0.0,10.31,Thursday,3
124,Jim Furyk,15,83,2018-08-02,4.2,42.62,0.3,18.14,Thursday,3
387,Jean Van de Velde,5,83,2022-03-15,4.9,46.4,0.0,17.65,Tuesday,1
110,Henrik Stenson,6,77,2017-09-17,3.1,72.68,3.3,14.29,Sunday,6
349,John Huston,11,73,2020-01-26,5.7,71.96,0.0,8.95,Sunday,6
256,Jerry Kelly,25,78,2022-08-08,5.7,48.02,1.5,9.63,Monday,0
313,Shingo Katayama,13,74,2021-12-12,5.5,69.8,0.0,11.18,Sunday,6
264,Mike Weir,10,84,2019-06-04,4.5,64.94,42.4,14.11,Tuesday,1
388,Mark McNulty,9,68,2020-11-21,3.5,69.44,0.0,8.95,Saturday,5
315,Fred Couples,18,71,2020-01-09,3.9,73.58,6.4,7.15,Thursday,3
389,Bob May,3,78,2020-09-09,4.0,77.36,0.0,11.87,Wednesday,2
320,Jeff Maggert,19,71,2021-05-02,4.3,57.56,0.0,10.5,Sunday,6
390,Gary Orr,2,76,2017-07-07,4.8,66.02,7.4,12.3,Friday,4
391,Dennis Paulson,7,78,2021-08-21,5.6,71.78,0.3,6.46,Saturday,5
307,Tom Lehman,17,78,2019-03-02,3.0,69.98,13.5,11.87,Saturday,5
384,Scott Hoch,5,78,2020-03-28,4.4,67.64,4.3,17.9,Saturday,5
280,David Toms,8,74,2019-12-24,5.2,65.3,0.0,5.59,Tuesday,1
248,Aaron Baddeley,8,73,2018-09-30,6.0,79.34,0.0,9.63,Sunday,6
335,Shigeki Maruyama,23,72,2021-07-17,4.6,64.58,0.0,7.58,Saturday,5
251,Robert Karlsson,22,74,2022-07-17,6.3,54.68,1.8,7.39,Sunday,6
365,Nick Faldo,12,74,2020-09-05,3.3,69.98,0.0,11.62,Saturday,5
392,Mark Brooks,1,79,2017-05-06,3.2,48.02,2.3,10.5,Saturday,5
332,Steve Flesch,3,76,2017-09-17,5.3,59.0,8.9,12.74,Sunday,6
385,Peter O'Malley,11,70,2021-07-31,4.7,62.78,0.0,10.5,Saturday,5
259,Justin Leonard,12,77,2018-09-17,3.8,74.84,0.3,12.74,Monday,0
299,Joe Durant,5,77,2019-07-01,5.1,61.34,0.0,13.67,Monday,0
249,Vijay Singh,47,73,2021-08-03,3.9,75.74,4.3,14.29,Tuesday,1
247,Retief Goosen,64,71,2022-08-28,4.1,67.28,0.0,5.59,Sunday,6
377,Loren Roberts,28,69,2022-10-29,3.9,54.14,0.3,7.58,Saturday,5
300,Colin Montgomerie,2,64,2017-08-17,5.1,52.7,0.0,8.26,Thursday,3
366,Billy Andrade,2,71,2017-10-07,5.9,65.12,0.3,13.67,Saturday,5
337,Nick Price,24,73,2019-10-23,4.6,54.68,1.8,7.39,Wednesday,2
309,Michael Campbell,10,71,2019-03-23,4.1,62.42,0.3,8.51,Saturday,5
96,Tiger Woods,17,68,2019-02-09,3.7,70.52,0.0,6.96,Saturday,5
346,Eduardo Romero,16,73,2020-04-07,4.6,77.0,0.3,12.74,Tuesday,1
354,Bob Estes,10,72,2019-04-21,4.1,71.24,0.0,8.51,Sunday,6
201,Ernie Els,49,71,2020-12-01,2.7,80.06,9.7,8.51,Tuesday,1
239,Darren Clarke,27,70,2020-07-07,3.9,84.92,0.0,14.11,Tuesday,1
374,Billy Mayfair,2,67,2018-07-21,5.1,56.3,0.0,6.28,Saturday,5
314,Bernhard Langer,43,71,2022-08-13,3.0,69.98,0.0,23.05,Saturday,5
17,Stewart Cink,1,74,2017-05-28,4.0,75.02,0.3,12.05,Sunday,6
271,Scott Verplank,32,76,2021-04-12,5.2,50.54,29.5,12.74,Monday,0
348,Phillip Price,3,74,2019-01-19,5.6,69.8,0.8,6.71,Saturday,5
5,Phil Mickelson,31,71,2019-07-04,3.8,62.42,0.0,15.41,Thursday,3
237,Toru Taniguchi,7,70,2019-02-24,6.6,71.06,0.0,8.95,Sunday,6
191,Padraig Harrington,29,79,2020-06-29,4.1,57.74,1.8,17.9,Monday,0
367,Dudley Hart,13,73,2021-05-22,6.8,61.34,0.0,11.18,Saturday,5
393,Andrew Coltart,1,80,2017-07-15,5.3,46.94,0.0,15.41,Saturday,5
164,Steve Stricker,22,70,2019-04-14,5.0,61.34,0.0,13.67,Sunday,6
225,Paul Lawrie,5,72,2017-12-23,5.6,75.2,0.0,12.3,Saturday,5
238,Robert Allenby,29,71,2020-01-01,4.5,59.54,0.0,9.63,Wednesday,2
74,Lee Westwood,48,79,2020-12-26,3.9,37.94,11.9,10.07,Saturday,5
302,Chris DiMarco,20,69,2021-06-01,4.3,64.04,0.0,12.05,Tuesday,1
340,Brad Faxon,25,68,2020-08-08,4.7,53.42,0.0,19.26,Saturday,5
107,Rory Sabbatini,16,67,2020-02-16,5.6,78.26,0.0,8.95,Sunday,6
319,Paul McGinley,20,66,2022-09-11,4.4,68.54,0.0,8.95,Sunday,6
301,Mark Calcavecchia,26,72,2021-05-18,4.7,81.14,1.3,6.96,Tuesday,1
343,Duffy Waldorf,9,72,2019-05-26,4.6,52.52,2.3,14.98,Sunday,6
394,Carlos Franco,1,76,2017-06-27,6.3,79.34,3.6,12.99,Tuesday,1
376,Pierre Fulke,1,71,2017-04-14,4.2,53.24,0.0,10.31,Friday,4
45,Sergio Garcia,71,70,2022-03-02,4.0,66.92,0.0,10.07,Wednesday,2
288,Kevin Sutherland,7,77,2020-07-11,4.3,74.48,24.4,7.39,Saturday,5
378,Jesper Parnevik,22,67,2021-07-30,3.5,64.4,0.0,8.08,Friday,4
395,Chris Perry,2,79,2020-04-01,7.6,66.74,0.0,10.94,Wednesday,2
380,Rocco Mediate,18,71,2022-02-19,4.2,68.54,0.0,8.51,Saturday,5
96,Tiger Woods,12,65,2018-08-09,3.7,72.86,0.0,7.83,Thursday,3
315,Fred Couples,22,67,2020-11-08,3.9,76.82,0.0,7.83,Sunday,6
346,Eduardo Romero,28,71,2022-10-21,4.6,64.94,0.0,11.43,Friday,4
251,Robert Karlsson,2,78,2017-05-21,6.3,64.76,0.0,4.47,Sunday,6
225,Paul Lawrie,6,76,2018-01-07,5.6,70.34,0.0,6.71,Sunday,6
396,Tom Scherrer,1,76,2017-06-11,7.5,55.76,0.0,8.7,Sunday,6
342,Bob Tway,11,70,2019-03-24,6.3,71.78,0.0,7.83,Sunday,6
312,Tim Herron,7,80,2020-04-03,6.0,62.06,7.9,12.74,Friday,4
395,Chris Perry,1,75,2017-12-09,7.6,70.34,0.0,14.29,Saturday,5
313,Shingo Katayama,2,71,2017-07-22,5.5,73.22,0.0,14.29,Saturday,5
394,Carlos Franco,7,77,2020-03-03,6.3,50.54,0.0,12.3,Tuesday,1
397,Ted Tryba,2,73,2018-08-05,9.1,65.66,1.8,8.95,Sunday,6
164,Steve Stricker,30,70,2020-05-24,5.0,64.94,0.0,6.28,Sunday,6
360,Lee Janzen,14,74,2019-09-07,6.2,71.42,1.3,6.71,Saturday,5
398,Scott Dunlap,6,68,2022-01-24,5.7,66.74,0.0,7.58,Monday,0
348,Phillip Price,18,74,2022-07-16,5.6,65.84,0.0,10.07,Saturday,5
337,Nick Price,23,78,2019-10-04,4.6,72.14,6.1,10.75,Friday,4
349,John Huston,7,81,2018-12-29,5.7,53.96,13.5,16.34,Saturday,5
271,Scott Verplank,35,76,2022-01-04,5.2,49.28,5.8,7.83,Tuesday,1
309,Michael Campbell,6,73,2018-02-16,4.1,64.94,0.0,10.5,Friday,4
399,Jamie Spence,1,79,2017-09-18,4.8,62.24,0.3,13.42,Monday,0
370,Hal Sutton,3,73,2019-02-16,5.8,71.24,0.0,6.96,Saturday,5
330,Fred Funk,5,70,2019-07-24,7.0,67.82,0.0,3.11,Wednesday,2
249,Vijay Singh,26,74,2019-04-22,3.9,49.64,0.0,11.87,Monday,0
289,Stuart Appleby,32,72,2021-02-06,4.4,68.18,8.4,9.2,Saturday,5
5,Phil Mickelson,64,70,2021-04-02,3.8,66.56,0.0,7.15,Friday,4
391,Dennis Paulson,1,69,2017-12-17,5.6,73.58,0.0,13.67,Sunday,6
358,David Duval,14,68,2019-12-18,3.7,64.04,0.0,6.28,Wednesday,2
389,Bob May,5,73,2022-05-05,4.0,76.46,1.5,8.95,Thursday,3
314,Bernhard Langer,4,74,2018-02-05,3.0,69.98,0.0,8.51,Monday,0
201,Ernie Els,3,73,2017-08-15,2.7,48.92,10.4,8.51,Tuesday,1
400,Steve Pate,9,73,2022-05-28,5.5,62.78,0.0,11.18,Saturday,5
332,Steve Flesch,16,65,2021-08-25,5.3,76.82,0.0,6.71,Wednesday,2
319,Paul McGinley,19,69,2022-07-27,4.4,76.1,0.0,12.74,Wednesday,2
191,Padraig Harrington,11,71,2018-03-31,4.1,61.16,26.2,11.87,Saturday,5
354,Bob Estes,7,75,2018-04-07,4.1,49.64,0.3,6.46,Saturday,5
355,Mark O'Meara,14,71,2020-08-03,3.7,80.78,0.0,16.34,Monday,0
301,Mark Calcavecchia,4,70,2017-09-30,4.7,83.66,0.0,9.63,Saturday,5
300,Colin Montgomerie,28,76,2022-04-04,5.1,47.48,0.0,17.03,Monday,0
401,Steve Jones,14,67,2022-04-30,4.9,73.04,0.0,7.83,Saturday,5
387,Jean Van de Velde,1,70,2019-06-30,4.9,67.82,0.0,7.83,Sunday,6
45,Sergio Garcia,47,67,2020-05-10,4.0,69.26,0.0,10.5,Sunday,6
238,Robert Allenby,4,73,2017-09-10,4.5,65.12,0.0,15.41,Sunday,6
378,Jesper Parnevik,23,70,2021-10-31,3.5,64.76,0.0,4.47,Sunday,6
334,Craig Parry,25,73,2022-10-03,4.9,77.18,0.0,10.75,Monday,0
307,Tom Lehman,4,67,2017-08-11,3.0,75.38,0.0,9.82,Friday,4
280,David Toms,5,69,2018-06-02,5.2,61.16,0.3,6.71,Saturday,5
17,Stewart Cink,18,68,2019-02-09,4.0,50.18,0.0,11.43,Saturday,5
247,Retief Goosen,7,70,2017-11-11,4.1,60.62,0.0,7.58,Saturday,5
296,Nick O'Hern,11,70,2021-01-17,4.3,78.26,3.3,11.62,Sunday,6
259,Justin Leonard,36,67,2022-03-12,3.8,71.42,0.0,8.51,Saturday,5
124,Jim Furyk,74,67,2022-10-21,4.2,64.94,0.0,6.71,Friday,4
320,Jeff Maggert,29,71,2022-05-24,4.3,51.62,0.0,8.08,Tuesday,1
390,Gary Orr,3,72,2018-07-29,4.8,74.3,0.5,5.84,Sunday,6
380,Rocco Mediate,11,71,2020-05-23,4.2,73.76,0.0,8.51,Saturday,5
264,Mike Weir,32,74,2021-09-04,4.5,66.92,0.0,12.3,Saturday,5
335,Shigeki Maruyama,19,68,2020-04-05,4.6,80.96,0.5,14.54,Sunday,6
393,Andrew Coltart,3,71,2017-09-01,5.3,57.92,2.5,7.58,Friday,4
317,Steve Elkington,17,74,2022-08-09,5.4,71.06,0.0,10.5,Tuesday,1
402,Kirk Triplett,1,76,2017-08-26,4.8,60.98,19.6,9.38,Saturday,5
326,Jeff Sluman,16,73,2021-05-03,5.5,54.68,0.0,14.54,Monday,0
74,Lee Westwood,39,69,2019-09-01,3.9,62.24,0.3,8.26,Sunday,6
379,Ian Woosnam,17,71,2020-07-11,4.8,80.78,0.0,16.34,Saturday,5
403,Paul Azinger,6,71,2022-04-19,3.8,67.28,0.0,14.29,Tuesday,1
377,Loren Roberts,17,70,2020-06-23,3.9,68.72,7.9,8.7,Tuesday,1
239,Darren Clarke,32,69,2020-11-15,3.9,64.22,4.6,6.03,Sunday,6
404,Kazuhiko Hosokawa,3,76,2021-04-02,5.6,54.68,0.0,12.99,Friday,4
367,Dudley Hart,12,70,2021-03-23,6.8,75.38,5.1,8.08,Tuesday,1
405,Greg Norman,22,73,2022-06-05,2.7,72.68,0.0,5.59,Sunday,6
191,Padraig Harrington,42,74,2021-06-13,4.1,64.58,0.0,8.95,Sunday,6
406,Jarmo Sandelin,1,75,2019-08-14,8.6,72.68,0.0,8.95,Wednesday,2
360,Lee Janzen,16,80,2021-01-27,6.2,54.68,1.8,7.39,Wednesday,2
45,Sergio Garcia,63,93,2021-05-24,4.0,36.32,0.0,12.05,Monday,0
407,Eduardo Herrera,2,82,2019-05-17,14.8,73.76,0.0,10.75,Friday,4
397,Ted Tryba,3,79,2022-01-06,9.1,66.02,0.0,9.63,Thursday,3
17,Stewart Cink,40,85,2021-08-04,4.0,46.76,0.0,13.17,Wednesday,2
249,Vijay Singh,31,74,2019-09-08,3.9,70.52,0.0,8.26,Sunday,6
374,Billy Mayfair,15,88,2022-05-28,5.1,48.74,14.2,21.69,Saturday,5
408,Per-Ulrik Johansson,9,79,2022-05-10,7.2,70.16,0.0,9.82,Tuesday,1
289,Stuart Appleby,18,79,2019-07-15,4.4,67.64,2.0,9.63,Monday,0
301,Mark Calcavecchia,36,78,2022-07-20,4.7,60.62,0.0,12.55,Wednesday,2
366,Billy Andrade,5,73,2018-11-07,5.9,84.02,0.0,6.28,Wednesday,2
335,Shigeki Maruyama,29,83,2022-06-13,4.6,59.18,42.7,12.99,Monday,0
251,Robert Karlsson,13,75,2020-01-12,6.3,65.3,0.0,11.18,Sunday,6
409,Glen Day,3,81,2020-05-02,8.4,72.5,42.9,8.51,Saturday,5
164,Steve Stricker,24,78,2019-09-12,5.0,59.36,0.0,5.84,Thursday,3
317,Steve Elkington,16,80,2022-01-29,5.4,54.5,1.8,12.3,Saturday,5
355,Mark O'Meara,7,85,2018-05-08,3.7,54.5,1.0,8.08,Tuesday,1
307,Tom Lehman,20,73,2019-09-07,3.0,51.08,0.0,8.51,Saturday,5
350,Stephen Leaney,3,78,2017-11-01,7.2,64.94,0.0,6.28,Wednesday,2
386,Hidemichi Tanaka,4,85,2021-01-24,6.2,47.48,0.0,14.29,Sunday,6
410,Greg Turner,4,76,2022-04-03,6.3,67.64,0.0,8.95,Sunday,6
394,Carlos Franco,5,78,2019-09-21,6.3,73.94,0.0,8.95,Saturday,5
327,Brandt Jobe,7,75,2021-05-09,6.0,75.38,0.0,9.38,Sunday,6
342,Bob Tway,22,76,2022-09-03,6.3,71.96,29.2,9.38,Saturday,5
411,Andrew Magee,1,76,2017-06-03,5.5,75.74,0.0,8.51,Saturday,5
412,Tom Watson,4,83,2019-04-06,4.3,82.58,1.5,10.5,Saturday,5
380,Rocco Mediate,2,84,2018-04-27,4.2,54.68,58.4,11.62,Friday,4
5,Phil Mickelson,4,81,2017-09-25,3.8,73.58,0.0,10.5,Monday,0
398,Scott Dunlap,1,77,2018-03-17,5.7,50.54,29.5,12.74,Saturday,5
247,Retief Goosen,57,75,2022-02-22,4.1,70.52,0.0,6.96,Tuesday,1
124,Jim Furyk,52,77,2020-12-13,4.2,54.14,0.0,13.67,Sunday,6
378,Jesper Parnevik,14,71,2020-10-25,3.5,58.46,0.0,8.95,Sunday,6
370,Hal Sutton,1,77,2017-10-11,5.8,64.04,15.0,5.59,Wednesday,2
271,Scott Verplank,11,77,2018-10-20,5.2,72.14,0.0,9.63,Saturday,5
300,Colin Montgomerie,33,73,2022-07-21,5.1,86.36,0.0,11.62,Thursday,3
74,Lee Westwood,22,78,2018-08-25,3.9,66.92,0.5,22.8,Saturday,5
314,Bernhard Langer,36,75,2022-01-02,3.0,75.74,48.3,10.75,Sunday,6
393,Andrew Coltart,20,71,2022-09-11,5.3,73.94,0.0,8.95,Sunday,6
259,Justin Leonard,44,71,2022-10-30,3.8,85.1,0.0,10.94,Sunday,6
385,Peter O'Malley,16,79,2022-08-28,4.7,68.72,18.5,10.94,Sunday,6
379,Ian Woosnam,10,77,2019-02-28,4.8,71.42,0.0,13.67,Thursday,3
201,Ernie Els,72,75,2022-09-25,2.7,65.48,15.2,7.83,Sunday,6
413,Brian Watts,5,73,2019-01-10,5.2,64.94,0.0,6.71,Thursday,3
312,Tim Herron,16,82,2022-10-09,6.0,74.84,3.6,10.5,Sunday,6
414,Payne Stewart,16,81,2022-01-14,4.7,65.66,3.6,10.5,Friday,4
