Year,Name,Course,Yards,Par,Open.Position,Integer.Position,Position.Grouping,Open.R1,Open.R2,Open.R3,Open.R4,Open.Score,cut,World.Ranking,WR.Average,ApproachTheGreenGIR.,AroundTheGreenSS.,MoneyFinishTop10,MoneyMoneyFinishTop10_1st,MoneyMoneyFinishTop10_2nd,MoneyMoneyFinishTop10_3rd,DrivingAcc.,DrivingDistAVG,BirdOrBetterConversion.,PuttsPerRoundAVG,BirdieAVG,EagleHoleFreq,Par3BirdOrBetter.,Par4BirdOrBetter.,Par5BirdOrBetter.,AVGRoundUnderPar.,Round3AVG,ScoringAVG,ScoringAVGActual,ScoringAVGBeforeCut,TotalBirdie,TotalEagle,BirdieToBogeyRatio,BogeyAVGPerRound,BogeyAvoidance_MakesBogey.,BounceBack.,PAR3AVG,PAR4AVG,PAR5AVG,Par5EaglesTotal,Round4AVG,StrokeDifferential,BirdieConversionAVG,GIR.FromFairway,Scramble.,X1PuttsPerRoundAVG,X2PuttsPerRoundAVG,X3PuttsPerRoundAVG,X3PuttAvoidance,X1Put.,PuttingAVG,Round1AVG,Round2AVG,ApproachFromInside100Yard,BirdieOrBetter.Rough,GIR.FromFairwayBunker,GIR.From100y,GIR.From200y,GIR.FromInside100y,GIR.FromNonFairway,ProxHoleFromOtherAVG,ProxHoleFromRoughAVG,ProxHoleAVG,FairwayBunkerFromTee.,GoodDriveOffTee.,FairwayFromTee.,MissedFairwayFromTee.,BirdiePuttDist.,EaglePuttDist.,ScoringBirdieOrBetter.,SameOrImprovedFinalRound.,TOP10SameOrImprovedFinalRound.,ApproachFromInside100YAVG,ApproachGreater100YAVG,ApproachGreater100YRoughAVG,ApproachGreater200YAVG,ApproachGreater200YRoughAVG,ApproachGreater275YAVG,ApproachGreater275YRoughAVG,ProximityFromRoughAVG,DistanceOfPuttAVG,SGAroundTheGreenAVG,SGOffTheTeeAVG,SGTeeToGreenAVG,SGTeeToGreenAVGOTT,SGTeeToGreenAVGAPR,SGTeeToGreenAVGARG,SGTeeToGreenAVGPUTT,SGTotalAVG,BirdOrBetterFromFairway.
2018,Kyle Stanley,Carounstie,7402,71,T39,39,4,72,69,69,76,286,1,38,3.0152,71.09,46.2,5,0,2,0,71.29,295.7,29.16,29.89,3.82,316.8,12.79,18.17,45.11,21.53,69.05,70.404,70.26,70.02,336,5,1.37,2.58,15.72,25.11,3.08,4,4.64,4,72.11,0.71,29.16,80.66,54.8,6.38,10.88,0.02,3.22,35.42,1.66,69.96,70.08,"23' 3""",11.56,46.7,67.07,48.89,84.39,50.84,"6' 11""","8' 3""","10' 9""",4.8,86.37,71.31,2.55,"10' 2""","39' 4""",21.53,26.32,42.9,"22' 1""","31' 1""","50' 7""","49' 3""","74' 9""","96' 0""","105' 9""","47' 11""","76' 11""",-0.027,0.37799999999999995,0.649,0.37799999999999995,0.298,-0.027,0.037,0.6859999999999999,23.52
2018,Haotong Li,Carounstie,7402,71,T39,39,4,71,72,67,76,286,1,43,2.5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Brooks Koepka,Carounstie,7402,71,T39,39,4,72,69,75,70,286,1,4,8.1415,68.28,53.76,6,2,2,0,56.85,313.4,33.42,28.76,4.19,139.5,15,19.8,55.49,24.01,70.27,69.444,69.39,69.5,260,8,1.69,2.11,14.25,20.53,3.03,3.99,4.49,8,68.27,1.33,33.42,80.72,63.28,7.4,9.71,0,3.58,41.13,1.598,70.06,68.94,"27' 8""",15.49,55.9,63.81,52.8,84.62,53.17,"5' 11""","8' 3""","7' 9""",4.5,80.59,57.35,5.03,"8' 7""","24' 9""",24.01,80,66.7,"18' 0""","29' 7""","47' 8""","44' 2""","71' 11""","77' 2""","99' 5""","43' 11""","80' 9""",0.162,0.6579999999999999,1.052,0.6579999999999999,0.232,0.162,0.168,1.22,27.24
2018,Yusaku Miyazato,Carounstie,7402,71,T47,47,5,71,74,65,77,287,1,70,1.9552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Brendan Steele,Carounstie,7402,71,T47,47,5,68,76,73,70,287,1,55,2.2827,69.24,48,3,1,0,1,60.47,310.3,28.06,30.36,3.48,172.3,10.38,16.67,43.27,19.9,71.14,71.021,70.96,70.68,233,7,1.12,2.97,17.74,20.69,3.12,4.04,4.64,6,71.23,0.2,28.06,79.72,52.56,6.1,11.12,0,3.73,33.91,1.6869999999999998,70.6,71,"32' 6""",14.74,48.8,63.65,47.5,84.44,56.15,"8' 3""","8' 8""","10' 5""",5.7,83.83,60.82,3.19,"8' 5""","7' 3""",19.9,64.29,100,"18' 7""","34' 5""","47' 8""","54' 6""","76' 4""","94' 5""","113' 2""","45' 0""","66' 8""",-0.195,0.557,0.604,0.557,0.243,-0.195,-0.5760000000000001,0.02899999999999999,19.43
2018,Yuta Ikeda,Carounstie,7402,71,T51,51,6,70,73,71,74,288,1,93,1.6354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Tyrrell Hatton,Carounstie,7402,71,T51,51,6,74,71,72,71,288,1,23,3.9446,66.46,54.65,4,0,0,1,61.84,298.8,26.82,29.2,3.35,243,9.91,16.67,40.91,19.03,70.75,70.09100000000001,70.41,70.6,181,4,1.28,2.35,14.81,19.85,3.12,4,4.67,3,69.58,0.83,26.82,76.6,62.58,6.72,10.52,0,2.67,37.35,1.622,71.2,70,"22' 8""",15.54,39.4,63.58,47.29,83.82,52.76,"5' 5""","7' 3""","8' 8""",5.6,82.76,63.37,2.56,"9' 10""","11' 7""",19.03,66.67,50,"18' 1""","34' 9""","45' 5""","49' 4""","63' 3""","80' 9""",0,"42' 8""","73' 2""",0.252,0.14800000000000002,0.603,0.14800000000000002,0.202,0.252,0.335,0.938,19.93
2018,Shubhankar Sharma,Carounstie,7402,71,T51,51,6,73,71,71,73,288,1,85,1.7532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Paul Casey,Carounstie,7402,71,T51,51,6,73,71,72,72,288,1,12,5.5039,67.84,54.46,5,1,1,0,63.14,304.3,29.79,29.07,3.77,182.6,13.33,16.77,50,21.52,69.18,69.85,70.04,70.56,268,7,1.42,2.44,15.1,22.04,3.01,4.03,4.57,6,69.69,1.12,29.79,79.27,60.58,6.99,10.23,0.03,2.97,38.81,1.615,70.95,70.21,"26' 7""",17.16,43.2,62.92,50.72,87.1,51.09,"6' 10""","6' 2""","10' 10""",6.5,82.78,62.15,5.3,"8' 2""","15' 5""",21.52,81.25,50,"15' 8""","30' 8""","45' 8""","41' 7""","67' 5""","66' 5""","18' 7""","43' 2""","67' 5""",0.109,0.138,0.833,0.138,0.586,0.109,0.133,0.966,22.08
2018,Kevin Na,Carounstie,7402,71,T51,51,6,70,73,73,72,288,1,41,2.642,64.66,61.49,4,1,1,0,64.13,289.6,32.87,28.07,3.91,154.8,15.25,18.82,44.92,22.35,70.32,70.288,69.9,69.96,336,10,1.49,2.42,14.99,21.3,3.02,3.99,4.62,9,69.47,0.72,32.87,78.17,63.62,7.84,9.47,0.01,2.39,43.54,1.5590000000000002,69.79,70,"29' 4""",11.57,53.2,61.71,47.8,82.52,42.03,"5' 3""","7' 7""","8' 4""",6.4,79.95,63.11,4,"10' 8""","9' 8""",22.35,63.16,66.7,"16' 10""","30' 2""","49' 7""","46' 10""","67' 3""","89' 2""","76' 6""","47' 1""","79' 7""",0.373,-0.37799999999999995,0.268,-0.37799999999999995,0.273,0.373,0.5329999999999999,0.8009999999999999,27.11
2018,Jason Dufner,Carounstie,7402,71,T51,51,6,75,70,68,75,288,1,50,2.3475,64.24,50.94,2,0,1,0,63.3,297.1,28.18,29.58,3.36,288,11.2,16.1,39.69,19.01,70.92,71.32300000000002,71.31,71.22,215,4,1.07,2.75,17.71,17.35,3.18,4.04,4.68,3,71.92,-0.2,28.18,75.31,58.25,6.81,10.17,0.03,4.43,37.85,1.643,71.4,71.1,"29' 6""",12.65,50,60.29,41.53,83.05,50.15,"7' 1""","8' 6""","9' 2""",6.1,82.71,65.24,3.59,"9' 8""","20' 8""",19.01,38.46,66.7,"16' 9""","34' 4""","49' 7""","53' 10""","61' 6""","83' 2""","66' 3""","46' 6""","75' 4""",-0.17800000000000002,0.256,0.068,0.256,-0.009,-0.17800000000000002,-0.05799999999999999,0.011,22.24
2018,Byeong Hun An,Carounstie,7402,71,T51,51,6,73,71,66,78,288,1,58,2.2035,67.99,48.85,4,0,2,0,60.19,307.9,28.98,29.31,3.65,189,13.47,16.77,45.97,20.83,69.53,70.19,70.26,70.24,307,8,1.39,2.32,14.95,17.51,3.04,4.02,4.62,7,71.05,0.79,28.98,79.13,61.16,6.75,10.43,0.02,3.11,37.5,1.628,70,70.48,"26' 7""",13.06,52.7,64.72,53.02,83.33,52.03,"7' 0""","7' 4""","10' 4""",5.5,82,59.52,5.56,"8' 10""","10' 3""",20.83,47.37,50,"15' 2""","31' 4""","48' 5""","47' 8""","70' 4""","97' 6""","117' 9""","46' 3""","68' 11""",0.16699999999999998,0.475,1.091,0.475,0.4479999999999999,0.16699999999999998,-0.285,0.805,22.07
2018,Bryson DeChambeau,Carounstie,7402,71,T51,51,6,75,70,73,70,288,1,22,4.1596,69.65,48.67,9,3,1,1,62.23,305.7,33.25,29.18,4.2,128.8,15.03,19.26,53.93,24.13,69.18,69.646,69.6,69.82,391,13,1.61,2.44,14.99,24.47,3.03,3.99,4.51,11,69.55,1.43,33.25,78.75,59.84,7.08,10.09,0,3.58,39.31,1.621,70.64,68.96,"25' 6""",18.05,73.5,66.49,50.62,89.89,58.7,"6' 11""","9' 2""","9' 10""",4.5,85.24,64.05,4.34,"8' 11""","9' 3""",24.13,68.18,87.5,"15' 11""","31' 11""","43' 0""","46' 0""","64' 10""","91' 8""","110' 6""","40' 10""","75' 0""",0.07,0.586,1.212,0.586,0.556,0.07,0.34600000000000003,1.558,26.66
2018,Tiger Woods,Carounstie,7402,71,T6,6,1,71,71,66,71,279,1,69,1.9611,67.4,48.15,7,1,2,0,59.35,303.6,32.93,28.49,4.03,204,13.6,19.5,48.48,22.88,68,69.35,69.56,70.17,274,6,1.62,2.25,14.13,27.44,3.07,3.97,4.57,6,69.75,1.56,32.93,82.83,64.16,7.68,9.69,0.01,2.61,42.65,1.5830000000000002,70.28,70.06,"26' 7""",12.12,55.8,63.69,47.24,91.28,49.1,"5' 1""","6' 8""","9' 1""",5.3,80.57,60.54,4.07,"9' 4""","15' 7""",22.88,62.5,75,"12' 9""","30' 9""","48' 4""","47' 6""","69' 11""","79' 0""","103' 2""","46' 10""","74' 10""",0.385,0.061,1.33,0.061,0.883,0.385,0.266,1.596,26.42
2018,Kevin Chappell,Carounstie,7402,71,T6,6,1,70,69,67,73,279,1,61,2.1836,66.52,44.07,4,0,0,0,61.27,308.6,31.07,29.64,3.78,190.3,12.11,18.36,45.13,21.55,70.27,70.839,70.85,71.2,280,7,1.21,2.8,17.87,23.45,3.11,4.04,4.62,6,70,0.31,31.07,77.15,56.28,6.76,10.28,0,4.28,37.54,1.646,71.27,71.41,"30' 6""",14.56,49,63.18,46.46,81.08,54.21,"7' 2""","8' 9""","11' 4""",5.7,83.03,60.76,4.63,"9' 0""","23' 7""",21.55,66.67,0,"18' 11""","31' 8""","44' 6""","48' 9""","59' 2""","80' 4""","91' 11""","42' 6""","72' 3""",-0.236,0.608,0.6679999999999999,0.608,0.29600000000000004,-0.236,-0.344,0.32299999999999995,23.21
2018,Paul Dunne,Carounstie,7402,71,T67,67,7,71,73,73,74,291,1,74,1.9201,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Gary Woodland,Carounstie,7402,71,T67,67,7,71,72,72,76,291,1,42,2.6085,70.51,41.49,3,1,0,0,63.69,313.5,29.92,29.93,3.8,117,11.02,17.94,52.26,21.98,69.71,70.161,70.21,70.55,346,14,1.34,2.59,16.42,17.9,3.13,4.02,4.52,14,70,0.77,29.92,80.3,54.45,6.29,10.87,0,3.54,34.92,1.663,70.48,70.52,"24' 11""",16.12,63.6,65.17,50,90.44,57.24,"7' 3""","8' 9""","10' 11""",4.5,85.02,63.65,3.71,"9' 2""","20' 1""",21.98,50,20,"17' 7""","30' 5""","48' 11""","45' 4""","69' 7""","69' 1""","50' 5""","45' 4""","75' 5""",-0.228,0.8029999999999999,1.0590000000000002,0.8029999999999999,0.484,-0.228,0.00699999999999999,1.0659999999999998,24.26
2018,Kiradech Aphibarnrat,Carounstie,7402,71,T75,75,8,74,71,74,74,293,1,30,3.411,62.2,46.88,2,0,0,0,65.12,294.7,29.82,28.93,3.46,118.3,9.44,17.25,45.45,20.05,71.1,70.62899999999998,71.24,71.19,159,7,1.02,3.13,19.69,18.35,3.2,4.05,4.64,4,71.5,0.33,29.82,72.27,55.59,7,10.15,0,3.02,38.89,1.607,71.77,70.62,"25' 1""",14.71,68.4,59.1,47.25,85.11,48.67,"6' 5""","7' 3""","10' 2""",4,82.87,67.51,2.95,"10' 7""","6' 4""",20.05,40,0,"19' 4""","33' 0""","49' 1""","49' 4""","74' 3""","93' 1""","75' 3""","46' 9""","77' 6""",0.135,0.485,0.373,0.485,-0.247,0.135,0.138,0.511,20.65
2018,Beau Hossler,Carounstie,7402,71,T75,75,8,73,70,77,73,293,1,67,2.1004,67.95,54.19,5,0,2,0,60.47,300,30.47,28.92,3.79,187.2,15.42,17.36,43.9,21.58,70.54,70.574,70.21,69.41,394,10,1.47,2.3,14.69,22.9,3.02,4.01,4.63,9,72.08,0.59,30.47,79.23,60,7.15,10.2,0.01,2.51,39.74,1.607,68.86,69.68,"26' 3""",16.95,50.6,63.89,42.46,86.54,55.03,"8' 1""","8' 7""","10' 5""",6.3,82.84,61.54,5.61,"11' 2""","20' 0""",21.58,41.67,30,"18' 4""","35' 4""","44' 9""","57' 6""","76' 1""","103' 10""","101' 2""","42' 1""","82' 1""",0.013,0.281,-0.101,0.281,-0.395,0.013,0.685,0.584,22.91
2018,Tony Finau,Carounstie,7402,71,T9,9,1,67,71,71,71,280,1,31,3.3969,70.18,44.38,11,0,3,0,55.09,315.1,32.79,29.03,4.13,110.3,13.33,19.42,53.69,23.87,69.52,69.52,69.53,69.5,405,16,1.64,2.35,14.51,24.48,3.05,3.99,4.49,14,69.61,1.54,32.79,80.45,57.22,6.96,10.41,0,2.32,38.66,1.6130000000000002,69.15,69.85,"24' 11""",18.68,60,67.2,53.18,89.18,59.48,"5' 10""","7' 8""","10' 2""",7.1,82.97,54.99,4.28,"9' 9""","10' 6""",23.87,66.67,55.6,"20' 1""","31' 5""","45' 4""","47' 8""","65' 0""","82' 2""","111' 0""","43' 2""","74' 1""",0.222,0.481,1.203,0.481,0.5,0.222,0.232,1.435,25.65
2018,Matt Kuchar,Carounstie,7402,71,T9,9,1,70,68,70,72,280,1,27,3.5668,66.81,60.81,4,0,0,0,63.27,288,29.24,28.85,3.58,360,12.15,17.03,40.63,20.14,69.89,70.461,70.33,70.36,286,4,1.42,2.3,14.17,21.69,3.08,3.99,4.66,4,70.94,0.72,29.24,79.8,63.6,7.3,10.08,0.01,2.57,40.56,1.6030000000000002,69.77,70.73,"23' 2""",12.92,48,63.13,39.87,87.44,49.64,"6' 5""","8' 3""","7' 9""",5.6,82.22,63.67,3.67,"10' 4""","14' 7""",20.14,42.11,0,"18' 5""","32' 3""","46' 7""","52' 7""","70' 10""","91' 5""","100' 9""","43' 3""","76' 6""",0.211,-0.199,0.228,-0.199,0.21600000000000005,0.211,0.348,0.5760000000000001,21.05
2018,Jordan Spieth,Carounstie,7402,71,T9,9,1,72,67,65,76,280,1,6,7.267,70.47,51.33,5,0,0,2,61.55,299.8,32.22,29.09,4.16,195.4,15.72,18.77,52.7,23.61,68.41,69.904,69.53,69.95,316,7,1.7,2.22,13.89,21.59,3.05,3.97,4.55,5,69.59,1.08,32.22,83.74,61.63,7.12,10.09,0.01,3.29,39.55,1.616,70.86,69.05,"31' 11""",18.53,66,66.52,46.05,88.46,57.42,"5' 11""","7' 4""","11' 6""",5.8,84.66,62.25,3.72,"9' 1""","6' 2""",23.61,52.94,33.3,"17' 6""","31' 10""","42' 8""","51' 2""","58' 7""","91' 9""","103' 9""","41' 3""","73' 1""",0.184,0.271,0.863,0.271,0.409,0.184,-0.034,0.83,25.41
2017,Jordan Spieth,Royal Birkdale,7156,70,1,1,1,65,69,65,69,268,1,3,7.6006,70.01,55.79,12,3,3,2,60,295.6,35,28.45,4.49,175.5,16.83,22.03,50.44,25.5,68.28,68.846,68.94,69.33,350,8,1.98,2.05,12.89,25.73,3,3.93,4.59,6,68.44,2.11,35,80.82,61.76,7.46,9.95,0.01,1.99,41.45,1.58,69,69.86,"23' 9""",21.4,52.3,64.97,48.52,89.93,57.31,"5' 10""","7' 5""","9' 3""",6.8,83.93,61.22,3.27,"9' 3""","18' 7""",25.5,84.21,72.7,"14' 6""","30' 10""","43' 8""","49' 4""","57' 11""","103' 6""","113' 5""","40' 7""","77' 0""",0.429,0.321,1.646,0.321,0.8959999999999999,0.429,0.278,1.924,0
2017,Matt Kuchar,Royal Birkdale,7156,70,2,2,1,65,71,66,69,271,1,17,4.0637,66.73,57.55,9,0,1,0,65.94,285.4,28.92,28.72,3.62,207,13.67,17.32,40.69,20.59,70.05,69.806,70.04,70.33,333,8,1.48,2.32,13.95,24.54,3.02,4,4.64,6,69.5,1.3,28.92,77.07,65.34,7.2,10.01,0,2.78,39.98,1.595,70.08,70.44,"23' 5""",9.42,49.3,63.72,49.06,84.77,48.97,"6' 5""","7' 2""","8' 5""",6.3,82.93,67.13,3.09,"9' 11""","19' 10""",20.59,75,42.9,"16' 6""","33' 5""","46' 4""","51' 7""","70' 4""","113' 7""","137' 4""","42' 10""","73' 10""",0.43,0.158,0.84,0.158,0.253,0.43,0.332,1.173,0
2017,Danny Willett,Royal Birkdale,7156,70,76,76,8,71,74,73,71,289,1,39,2.9674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Brendan Steele,Royal Birkdale,7156,70,CUT,90,10,76,77,0,0,153,0,52,2.5282,67.26,43.33,4,1,0,0,62.88,300.4,30.87,29.3,3.81,168,11.14,18.32,45.99,21.76,70.79,70.503,70.54,70.49,320,9,1.34,2.65,16.2,21.89,3.06,4.02,4.64,6,70.37,0.8,30.87,78.17,58.99,6.82,10.37,0.02,3.17,37.9,1.628,70.52,70.48,"30' 4""",15.55,46.8,63.13,40.96,85.56,52.28,"7' 6""","6' 11""","11' 5""",4.7,83.31,63.41,4.44,"9' 6""","10' 10""",21.76,63.16,50,"16' 8""","32' 1""","45' 10""","50' 11""","63' 3""","86' 11""","76' 5""","44' 1""","72' 3""",0.09,0.387,0.888,0.387,0.411,0.09,-0.013,0.875,0
2017,Adam Hadwin,Royal Birkdale,7156,70,CUT,90,10,71,82,0,0,153,0,53,2.4781,65.08,61.11,5,1,1,0,63.2,291.3,30.83,28.56,3.63,294,14.11,16.68,41.19,20.52,70.38,70.583,70.62,70.41,356,6,1.35,2.32,15.19,18.07,3.04,4.03,4.66,3,70.76,0.61,30.83,74.54,62.82,7.65,9.7,0,2.78,42.52,1.587,71.07,70.25,"23' 7""",13.28,55.1,60.38,40.91,87.15,51.09,"6' 9""","8' 5""","9' 2""",6.3,82.66,63.22,3.39,"10' 0""","8' 5""",20.52,57.14,66.7,"15' 11""","32' 7""","48' 8""","51' 2""","73' 2""","84' 1""","96' 8""","45' 11""","76' 8""",-0.044,0.003,0.14300000000000002,0.003,0.183,-0.044,0.409,0.551,0
2017,Wesley Bryan,Royal Birkdale,7156,70,CUT,90,10,74,78,0,0,152,0,41,2.9018,60.5,55.33,5,1,0,1,57.87,279.8,30.2,28.13,3.4,163.8,16.03,15.73,37.87,19.47,70.89,71.062,70.95,71.33,309,10,1.12,2.74,17.46,16.73,3.02,4.06,4.74,8,70.22,-0.12,30.2,70.61,60.59,7.74,9.57,0,2.32,42.98,1.5630000000000002,71.19,71.22,"36' 7""",10.79,50.9,56.44,37.5,85.03,45.42,"5' 9""","7' 10""","9' 2""",5.4,77.8,58.98,5.74,"9' 6""","23' 4""",19.47,63.16,100,"13' 11""","31' 3""","46' 10""","47' 1""","63' 4""","101' 3""","64' 5""","46' 1""","78' 5""",0.141,-0.899,-0.337,-0.899,0.421,0.141,0.34,0.002,0
2017,Louis Oosthuizen,Royal Birkdale,7156,70,CUT,90,10,78,74,0,0,152,0,23,3.7272,65.23,61.22,4,0,2,1,61.29,296.3,27.65,28.94,3.26,159.4,9.68,15.24,42.71,18.73,69.87,70.22,70.74,71.28,202,7,1.24,2.37,15.05,17.61,3.12,4.03,4.64,7,70.47,0.88,27.65,75.56,63.14,7.16,10.16,0,2.69,39.78,1.608,71.69,70.88,"26' 7""",13.86,53.2,61.99,41.3,86.03,53.57,"6' 11""","8' 3""","9' 9""",6.6,82.95,62.64,4.07,"10' 5""","13' 0""",18.73,62.5,100,"22' 8""","34' 3""","44' 3""","52' 0""","75' 6""","76' 7""","101' 9""","42' 4""","79' 11""",0.18899999999999997,0.301,0.705,0.301,0.215,0.18899999999999997,0.53,1.234,0
2017,Hideto Tanihara,Royal Birkdale,7156,70,CUT,90,10,77,75,0,0,152,0,50,2.5537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Billy Horschel,Royal Birkdale,7156,70,CUT,90,10,76,76,0,0,152,0,48,2.7955,67.89,44.88,4,1,1,0,60.07,300.1,26.6,29.92,3.38,516,13.58,17.08,34.3,18.99,69.31,70.832,70.98,71.74,291,3,1.09,2.71,17.44,20.72,3.07,4.05,4.79,3,70.06,-0.04,26.6,78.53,54.33,6.2,10.97,0.01,3.29,34.43,1.662,71.67,71.81,"23' 10""",10.77,47.2,66.06,51.35,86.16,54.38,"7' 7""","10' 1""","11' 3""",6.5,82.78,60.58,3.24,"11' 2""","14' 1""",18.99,50,100,"19' 2""","33' 3""","45' 3""","51' 10""","70' 4""","79' 4""","121' 8""","42' 10""","76' 11""",-0.324,0.224,-0.08,0.224,0.02,-0.324,0.084,0.004,0
2017,Tyrrell Hatton,Royal Birkdale,7156,70,CUT,90,10,75,76,0,0,151,0,22,3.7621000000000002,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jhonattan Vegas,Royal Birkdale,7156,70,CUT,90,10,75,76,0,0,151,0,71,1.9702,65.93,45.74,4,1,0,1,57.67,301.3,29.33,29.67,3.6,324,11.52,15.38,48.58,20.31,70.22,71.054,71.01,71.55,324,5,1.18,2.72,17.22,20.45,3.09,4.06,4.62,3,70,0.12,29.33,78.6,57.61,6.63,10.53,0,3.64,36.85,1.648,71.7,71.52,"25' 7""",14.86,41.9,60.43,49.12,87.72,50.65,"7' 1""","8' 1""","9' 4""",6.3,80.46,56.81,4.04,"8' 4""","18' 8""",20.31,38.89,75,"17' 5""","34' 0""","45' 8""","48' 10""","67' 4""","82' 2""","69' 10""","42' 5""","67' 4""",-0.06,0.394,0.506,0.394,0.172,-0.06,-0.413,0.093,0
2017,Yuta Ikeda,Royal Birkdale,7156,70,CUT,90,10,71,79,0,0,150,0,62,2.1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Shane Lowry,Royal Birkdale,7156,70,CUT,90,10,72,78,0,0,150,0,73,1.9502,67.57,47.83,1,0,0,0,65.84,296.4,30.25,29.61,3.8,294,13.2,16.93,44.44,21.43,69.6,70.667,71.08,71.47,186,3,1.24,2.71,17.23,25.53,3.09,4.03,4.7,3,71.5,0.8,30.25,76.05,55.59,6.65,10.49,0.02,3.63,36.96,1.645,71.27,71.64,"33' 3""",16.67,47.4,64.95,44.59,83.33,52.99,"6' 11""","9' 4""","11' 8""",7.2,84.67,68.05,3.4,"10' 1""","8' 1""",21.43,40,50,"23' 2""","32' 1""","48' 0""","49' 3""","81' 10""","100' 8""","49' 1""","45' 11""","76' 10""",-0.27699999999999997,0.5820000000000001,0.536,0.5820000000000001,0.231,-0.27699999999999997,0.479,1.015,0
2017,Phil Mickelson,Royal Birkdale,7156,70,CUT,90,10,73,77,0,0,150,0,25,3.647,62.85,53.33,5,0,0,0,55.05,293.5,33.04,28.25,3.86,120,12.46,17.8,50,22.29,70.53,70.168,70.39,70.43,309,12,1.34,2.66,16.67,22.12,3.07,4.04,4.54,10,70.21,0.99,33.04,76.95,60,7.41,9.88,0,2.01,41.18,1.569,69.86,70.95,"26' 4""",13.54,33.3,59.15,41.56,83.52,46.92,"5' 9""","7' 8""","7' 9""",6.9,77.21,55.57,4.83,"8' 10""","6' 0""",22.29,57.89,66.7,"13' 2""","33' 3""","45' 0""","51' 5""","73' 1""","105' 9""","108' 3""","41' 8""","75' 6""",0.21600000000000005,-0.05799999999999999,0.711,-0.05799999999999999,0.5529999999999999,0.21600000000000005,0.337,1.048,0
2017,Jeunghun Wang,Royal Birkdale,7156,70,CUT,90,10,77,73,0,0,150,0,63,2.1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
